Population,maternal_plant,Family_ID,seeds,label,Date_planted,Germination_date,Time_to_germination,Is.germinated,Row,Column ,Date_flower_start,Days_to_first_flower,Bnr_wdth1.1,Bnr_length1.1,Bnr_wdth1.2,Bnr_length1.2,Bnr_wdth1.3,Bnr_length1.3,Bnr_wdth2.1,Bnr_length2.1,Bnr_wdth2.2,Bnr_length2.2,Bnr_wdth2.3,Bnr_length2.3,Inflor_height1,Inflor_height2,Inflor_height3,Number of flowers_inflorescences 1,Number of flowers_inflorescences 2,Number of inflorescences ,width_leaf1,length_leaf1,heigth_leaf1,width_leaf2,length_leaf2,heigth_leaf2,width_leaf3,length_leaf3,heigth_leaf3,Width_stolon1,Width_stolon2,weigth_flowers+bag,weigth_plant+bag,HCN_Results,Comments_HCN
26,8,4,4,26-4-4,2017-04-27,2017-05-01,4,1,19,15,2017-06-30,60,2.94,6.88,3.28,6.62,3.39,7.2,4.28,7.2,3.94,7,4.24,7.4,145.09,131.37,144.56,56,54,18,14.9,16,370,13,17,480,14.81,18.65,350,1.53,1.68,5.28,8.705,1,
6,9,2,4,6-2-4,2017-04-25,2017-05-01,6,1,19,16,2017-07-03,63,3.95,6.36,3.96,6.86,3.45,6.96,3.41,6.67,3.61,6.25,4.19,6.39,86.7,107.48,100.32,43,52,40,14.93,6.23,390,12.12,14.29,460,10.69,12,250,1.56,1.28,5.528,8.836,0,
27,15,6,5,27-6-5,2017-04-27,2017-05-01,4,1,19,17,2017-07-12,72,3.52,7.17,3.7,7.51,3.4,7.7,3.76,7.2,4,7.13,3.94,6.83,41.09,84.44,85.35,,,13,12.1,12.61,210,11.17,11,310,12.84,12.2,260,1.56,1.42,3.68,10.547,1,
26,9,5,2,26-5-2,2017-04-27,2017-05-01,4,1,19,18,2017-07-16,76,3.86,5.13,3.6,6.24,3.93,5.84,3.37,5.1,3.03,6.09,3.58,5.86,88.63,92.76,66.83,,,17,11.56,11.8,280,13.2,14.21,240,10.45,11.89,310,1.58,1.6,4.275,10.145,0,
23,14,1,5,23-1-5,2017-04-27,2017-05-01,4,1,19,19,2017-06-18,48,3.58,6.37,3.71,7.12,3.42,6.63,3.76,6.55,3.56,7.09,3.59,7.08,130.88,145.04,112.06,,,37,8.89,13.6,280,8.14,11.23,440,7.78,11.31,370,1.52,1.71,6.317,7.265,1,
20,4,1,5,20-1-5,2017-04-27,2017-04-30,3,1,19,20,2017-07-07,68,3.95,6.51,3.57,7.11,3.44,6.65,3.93,7.14,3.43,6.31,3.14,6.55,134.05,115.32,108.45,38,42,14,10.91,13.45,250,13.32,15.34,280,13.38,14.8,590,1.32,1.35,4.005,10.213,1,
1,10,6,5,1-6-5,2017-04-25,2017-04-30,5,1,19,21,2017-06-28,59,4.72,7.14,4.23,7.15,3.87,7.48,4.7,7.3,4.71,7.39,4.34,6.87,168.63,147.1,135.37,48,59,20,13.34,14.1,200,13.71,15.27,320,11.07,12,170,1.34,1.36,5.13,7.985,0,
2,2,2,4,2-2-4,2017-04-25,2017-05-07,12,1,19,22,2017-07-02,56,3.56,7.22,4.11,6.81,4,7.73,3.25,6.66,3.8,5.79,3.19,6.67,127.89,85.89,59.18,43,46,21,7.48,8.84,120,16.49,13.54,220,10.53,12.9,190,1.66,1.8,4.876,7.486,0,
8,8,3,1,8-3-1,2017-04-26,2017-05-04,8,1,19,23,2017-07-12,69,3.96,6.78,3.72,7.06,3.62,6.27,3.64,7.04,3.85,7.3,3.78,7.22,66.38,87.04,77.77,62,70,24,13.07,15.41,260,13.27,14.6,520,12.79,12.8,360,1.84,1.86,4.465,8.779,0,
5,14,4,2,5-4-2,2017-04-25,2017-04-28,3,1,19,24,2017-06-22,55,2.81,4.74,3.9,5.43,3.08,4.48,3.43,4.9,3.83,5,3.45,5.62,124.69,118.64,126.67,56,,17,12.75,14,270,13.91,14.45,230,12.82,14.2,250,1.37,1.34,3.83,10.635,0,
27,14,4,4,27-4-4,2017-04-27,2017-05-01,4,1,19,25,2017-06-21,51,3.36,5.43,2.93,5.85,2.98,5.79,3.64,6.51,3.64,5.76,3.79,6.5,105.53,97.92,90.73,64,19,31,13,14.51,480,12.9,15.54,500,11.21,13.21,220,1.33,1.59,4.317,9.263,0,
5,15,7,4,5-7-4,2017-04-25,2017-04-29,4,1,19,26,2017-06-20,52,3.27,4.99,3.05,4.62,3.1,4.84,3.46,6.86,4.29,7.8,4.32,7.16,126.23,112.37,105.43,51,54,50,9.05,11.23,250,6.89,9.33,240,6.64,9.61,190,1.51,1.77,6.943,9.865,0,
3,9,1,4,3-1-4,2017-04-25,2017-05-01,6,1,19,27,2017-07-04,64,3.45,6.76,3.62,6.81,3.59,7.42,3.6,7.77,3.95,6.16,4.03,7.51,113.34,128.15,163.24,38,38,20,7.68,8.64,300,13.99,14.83,470,12.34,12.93,300,1.29,1.55,4.512,9.753,0,
14,10,6,3,14-6-3,2017-04-26,2017-05-01,5,1,19,28,2017-07-12,72,3.58,5.71,3.5,6.21,3.99,6.16,3.95,6.17,3.42,5.57,3.46,5.32,100.09,101.33,92.23,33,30,22,10.05,11.9,360,11.18,13,320,9,10.8,460,1.62,1.45,4.698,8.346,1,
3,8,7,4,3-7-4,2017-04-25,2017-04-30,5,1,19,29,2017-07-05,65,3.6,6.81,3.82,6.36,3.94,6.72,3.37,7.05,3.74,6.96,3.55,6.8,115.99,125.74,136.06,46,46,10,9.66,11.6,400,8.85,9.43,260,9.4,11.4,210,1.41,1.56,3.865,9.865,0,
24,8,2,3,24-2-3,2017-04-27,2017-05-01,4,1,19,30,2017-07-06,55,3.52,5.38,3.5,5.78,3.64,6.12,3.87,6.15,3.44,6.16,3.4,5.99,140.64,113.44,128.15,54,54,23,12.4,13.5,120,11.12,12.11,230,11.43,14,290,1.24,1.46,4.805,7.956,0,
1,3,2,3,1-2-3,2017-04-25,2017-05-12,17,1,19,31,2017-07-12,61,3.61,6.09,3.44,4.85,3.24,5.26,3.79,6.5,3.97,6.4,3.88,6.61,122.81,104.09,142.79,41,47,7,10.67,12.4,270,9.05,9.96,310,12.03,13.68,350,1.46,1.49,3.291,8.496,0,
2,9,7,2,2-7-2,2017-04-25,2017-05-15,20,1,20,1,2017-07-09,55,2.79,5.15,2.93,5.24,3.31,5.4,3.58,6.01,3.58,4.7,2.86,3.48,60.19,56.48,57.61,51,46,2,9.17,12.57,750,11.84,14.22,500,12.39,16.03,350,0.99,1.52,3.378,6.27,0,
3,1,5,5,3-5-5,2017-04-25,2017-05-15,20,1,20,2,2017-07-20,66,3.62,6.26,3.38,6.76,3.48,7.19,3.41,6.6,5,6.17,3.31,6.71,73.43,74.92,63.02,,,3,7.55,9.79,310,6.55,8.6,380,7.6,9.88,260,0.9,1.05,3.41,6.253,0,
18,4,2,5,18-2-5,2017-04-27,2017-05-15,18,1,20,3,,#NUM!,,,,,,,,,,,,,,,,,,0,7.18,8,390,8.09,9.68,200,6.79,8.34,330,0.98,1.2,,5.968,0,
19,12,6,3,19-6-3,2017-04-27,2017-05-15,18,1,20,4,2017-07-03,49,3.88,6.58,3.77,6.84,3.53,7.16,3.09,6.92,3.74,7.1,3.99,7.4,90.12,93.15,,,,2,7.45,8.99,290,8.9,10.2,380,8.26,9.72,410,1.31,1.4,3.467,6.458,0,
27,15,6,5,27-6-5,2017-04-27,2017-05-01,4,1,20,5,2017-06-30,60,3.54,5.17,3.2,5.26,3.3,5.04,3.5,5.84,3.09,5.89,3.06,5.74,89.35,93.24,89.9,62,40,16,12.26,12.6,390,10.7,13.46,370,9.78,11,310,1.36,1.27,4.697,8.596,0,
5,12,5,5,5-5-5,2017-04-25,2017-04-29,4,1,20,6,,#NUM!,,,,,,,,,,,,,,,,,,2,10.11,10.41,250,10.21,10.86,250,11.32,11.56,270,1.48,1.58,3.217,8.336,0,
21,7,3,2,21-3-2,2017-04-27,2017-05-01,4,1,20,7,2017-06-28,58,3.55,7.13,4.12,7.06,3.79,6.94,3.04,6.35,3.22,6.94,3.29,6.93,153.37,140.42,134.26,64,62,49,14.68,15.88,530,13.9,14.9,270,12.89,12.4,240,1.26,1.09,8.47,10.526,1,
23,2,3,1,23-3-1,2017-04-27,2017-05-01,4,1,20,8,2017-07-05,65,3.56,6.61,3.77,6.5,3.37,6.23,3.86,7,3,7,2.8,6.8,132.87,87.67,109.3,26,50,28,9.88,14.35,270,8.8,9.9,390,11.7,10.9,340,0.83,0.83,4.997,10.415,0,
24,12,1,3,24-1-3,2017-04-27,2017-05-01,4,1,20,9,2017-06-19,49,3.22,6.67,3.58,6.77,3.17,6.66,3.26,6.73,2.81,6.7,2.63,6.51,101.84,96.42,106.65,37,41,25,9.95,12.51,200,8.15,10.2,340,9.8,12.18,190,1.33,0.95,5.307,8.312,0,
5,10,1,4,5-1-4,2017-04-25,2017-05-01,6,1,20,10,2017-07-05,65,3.77,5.99,3.5,6.51,3.47,5.65,,,,,,,87.53,,,58,,1,16.6,16.6,790,14,14.78,670,14.8,15.9,520,1.48,1.32,3.31,12.45,0,
4,14,1,3,4-1-3,2017-04-25,2017-05-15,20,1,20,11,2017-06-30,46,4.02,7.1,3.88,7.04,4.19,6.29,3.21,4.44,3.38,5.97,3.42,5.61,71.85,75.21,50.56,36,39,20,12.34,13.8,260,10.29,11.39,470,8.78,10.96,310,1.27,1.26,4.601,8.915,0,
24,8,2,4,24-2-4,2017-04-27,2017-04-30,3,1,20,12,2017-07-03,64,3.18,6.28,3.43,6.37,3.91,7.12,3.42,5.67,3.46,6.02,3.23,6.62,78.85,84.53,68.26,59,51,28,8,9.14,310,10.2,11,470,8.5,9.5,420,1.59,1.38,4.715,7.125,0,
7,3,2,4,7-2-4,2017-04-26,2017-05-15,19,1,20,13,,#NUM!,,,,,,,,,,,,,,,,,,0,14.78,18.8,720,15.44,16.9,720,14.11,15,620,1.33,1.88,,8.776,1,
8,2,8,5,8-8-5,2017-04-26,2017-04-29,3,1,20,14,2017-06-25,57,3.42,6.41,3.21,6.57,3.03,6.53,3.81,5.95,3.57,6.93,3.72,5.78,123.98,117.85,115.9,36,39,23,12.32,13.17,530,9.95,11.24,470,11.3,11.9,400,1.55,1.32,4.856,6.598,0,
2,3,3,1,2-3-1,2017-04-25,2017-04-28,3,1,20,15,2017-06-20,53,3.93,7.45,3.82,7.72,3.45,7.36,4.02,6.96,4.57,7.09,4.1,7.3,91.32,98.37,98.88,19,58,17,11.49,12.8,250,8.8,10,410,10.57,15.1,390,1.35,1.2,4.697,8.553,0,
7,4,1,1,7-1-1,2017-04-26,2017-05-01,5,1,20,16,2017-06-30,60,3.18,7.03,3.9,7.48,3.27,7.33,3.91,6.45,3.92,7.31,3.82,6.97,131.09,141.38,131.97,59,63,24,10,10.8,910,14.6,15.7,960,13.8,15.7,910,1.12,1.12,5.348,6.986,0,
7,11,8,5,7-8-5,2017-04-26,2017-04-28,2,1,20,17,2017-07-03,66,3.99,6.68,4.44,6.73,3.92,6.72,3.83,7.86,3.92,6.55,4.35,7.24,122.36,133.97,125.34,60,52,44,11.49,13.4,480,9.63,10.5,510,9.2,12.4,240,1.6,1.55,6.587,9.345,1,
8,11,7,4,8-7-4,2017-04-26,2017-05-02,6,1,20,18,2017-07-07,66,4.03,7.02,3.89,6.2,3.62,7.3,3.83,6.67,4.12,7.13,3.81,7.07,86.34,122.13,134.22,83,88,14,11.3,13.13,400,9.56,11.56,350,14.6,15.12,240,2.04,1.38,5.223,6.705,0,
12,3,7,4,12-7-4,2017-04-26,2017-04-30,4,1,20,19,2017-07-07,68,4.4,7.98,4.67,8,3.53,7.11,2.82,6.72,2.75,5.36,2.71,5.98,160.37,83.27,93.11,57,58,17,14.89,17.9,420,14.09,15.6,530,12.81,15.3,430,1.69,1.48,4.315,13.065,0,
11,1,1,3,11-1-3,2017-04-26,2017-04-30,4,1,20,20,2017-07-02,63,3.52,6.86,3.5,5.94,3.54,6.52,3.61,6.97,3.87,7.03,3.7,6.26,147.89,129.3,136.38,47,47,39,11.82,16.7,320,12.95,15,420,13.5,16,330,1.16,1.21,6.035,8.96,1,
15,1,1,2,15-1-2,2017-04-26,2017-04-30,4,1,20,21,2017-06-30,61,3.76,6.14,3.5,5.85,3.23,6.49,3.76,6.8,3.68,5.95,3.73,6.2,118.04,127.64,96.65,71,78,29,11.53,12.7,550,10.7,13.58,310,9.86,13.6,430,1.22,1.36,7.054,9.102,1,
18,2,1,5,18-1-5,2017-04-26,2017-05-04,8,1,20,22,2017-07-03,60,3.64,6.62,3.76,7.34,3.14,7.13,3.61,7.49,3.68,6.95,4.1,6.33,125.35,109.26,134.26,56,50,41,12.96,14.3,510,12.1,15.34,300,13.05,14.8,410,1.01,0.92,6.174,7.805,0,
25,11,4,2,25-4-2,2017-04-27,2017-04-30,3,1,20,23,2017-07-02,63,3.64,6.06,3.52,6.83,4.15,7.15,3.71,6.89,3.89,6.33,3.77,7.03,140.82,123.81,121.84,44,44,29,11.69,14,290,12.57,14.86,530,11.03,12.88,530,1.27,1.17,4.287,10.023,0,
1,10,6,3,1-6-3,2017-04-25,2017-04-30,5,1,20,24,2017-07-04,65,3.5,6.57,3.57,6.25,4.02,5.81,4.21,6.42,4.56,7.29,3.9,5.91,104.07,85.96,83.12,42,49,7,10.18,13.6,190,11.12,12.9,310,9.26,11,220,1.34,1.16,4.134,10.578,0,
13,14,8,1,13-8-1,2017-04-26,2017-05-02,6,1,20,25,2017-06-30,59,4.27,7.06,4.4,7.4,4.62,7.69,4.25,8.54,4.86,7.93,4.49,7.73,153.12,159.1,161.6,53,54,21,9.08,12.04,240,12.18,15,370,14.41,16.78,250,1.24,1.3,5.327,9.705,0,
27,7,1,2,27-1-2,2017-04-27,2017-05-01,4,1,20,26,2017-07-09,69,2.89,5.81,3.38,6.14,3.83,5.88,3.57,5.55,3.63,4.98,3.48,5.41,89.58,100.38,111.23,,,20,10.81,12.6,540,12.06,12.92,600,12.51,14,390,1.3,1.44,4.523,10.365,0,
6,4,4,1,6-4-1,2017-04-25,2017-05-01,6,1,20,27,2017-06-22,52,3.03,5.39,3.56,6.01,3.6,5.25,4.03,6.78,3.75,6.67,3.82,6.17,96.87,97.6,102.72,36,48,20,9,11,370,9.58,11.7,340,8.92,10.9,350,1.16,0.94,5.056,8.046,0,
22,5,2,2,22-2-2,2017-04-27,2017-04-30,3,1,20,28,2017-06-26,57,3.47,7.22,3.4,7.2,3.45,7.23,3.65,7.29,3.42,6.86,3.65,6.85,159.24,131.12,155.88,38,43,27,8.18,9.99,430,10.62,11.13,490,9,10.25,530,1.15,1.37,5.483,8.02,0,
11,11,5,1,11-5-1,2017-04-26,2017-05-02,6,1,20,29,2017-07-04,63,4.13,6.8,3.68,6.96,4.04,7.11,2.63,4.55,3.19,5.65,3.54,6.02,112.61,140.51,119.49,44,49,29,12.24,14.3,290,10.5,11.32,280,8.8,9.89,450,1.07,1.05,4.735,8.475,0,
16,2,6,3,16-6-3,2017-04-26,2017-04-30,4,1,20,30,2017-07-04,65,3.18,5.1,3.24,4.56,3.2,4.6,2.68,5.08,2.82,5.25,3,5.61,93.54,75.84,104.35,62,53,8,11.48,13.84,620,15.32,16.88,420,17,20.3,410,1.3,1.59,4.774,9.301,1,
2,7,5,5,2-5-5,2017-04-25,2017-04-30,5,1,21,1,2017-07-07,68,3.74,7,3.72,8.62,3.92,7.84,4.46,7.8,3.66,7.1,3.8,7.2,126.59,125.89,113.97,33,37,21,13,14.29,460,10.64,11.87,660,11.24,12,660,1.06,1.57,4.725,6.548,0,
26,3,8,2,26-8-2,2017-04-27,2017-04-30,3,1,21,2,2017-06-25,56,2.72,5.85,2.62,4.83,2.54,4.01,2.62,6.22,3.36,6.41,3.53,7,20.58,103.54,77.28,54,55,17,8.3,10.4,370,7.97,11.8,280,9.33,12.12,350,1.47,1.07,5.856,8.576,1,
6,15,5,5,6-5-5,2017-04-25,2017-05-01,6,1,21,3,2017-07-05,65,2.97,4.94,3.17,4.86,3.09,4.18,3.83,4.51,2.98,5.26,2.89,5.2,112.58,130.35,60.47,26,32,3,13.99,14.7,320,9.9,11.3,510,11.12,12.3,170,1.13,1.51,3.294,5.876,0,
6,4,4,4,6-4-4,2017-04-25,2017-05-01,6,1,21,4,2017-07-07,67,4.22,8.29,4.22,7.38,4.1,8.39,3.61,7.84,4,7.21,4.1,7.46,106.63,95.45,88.16,48,67,21,13.88,14.57,550,14.59,15.39,350,15.55,17.96,310,1.31,1.42,5.798,12.123,0,
22,8,3,1,22-3-1,2017-04-27,2017-04-30,3,1,21,5,2017-07-05,66,3.56,6.37,3.07,4.86,3.88,6.43,4.23,5.86,3.57,6.18,3.84,6.05,118.81,119.77,135.34,50,50,18,15.17,15.55,220,13.8,16.12,610,10.6,11,500,0.98,1.12,4.678,9.412,0,
8,11,7,2,8-7-2,2017-04-26,2017-04-30,4,1,21,6,2017-07-03,64,3.78,6.53,3.83,6.24,3.91,7.12,3.38,6.26,3.71,6.91,4.07,7.38,116.7,112.54,121.45,46,40,24,13.31,14.6,270,14.6,17,250,12.79,14.8,340,1.24,1.22,3.598,8.756,0,
